farmer_id,region,age,gender,education_level,years_farming,acreage_ha,soil_class,coop_member,mpesa_transactions_per_month,mpesa_consistency_score,mpesa_savings_frequency,mpesa_avg_savings_balance,mpesa_bill_payment_score,mpesa_income_regularity,mpesa_business_contacts,water_access_index,rainfall_anomaly,ndvi_mean,expected_yield_t_ha,expected_income_usd,expected_income_kes,advisory_interactions,pd_latent,default_12m,risk_tier,credit_score
731,Eastern,64,Male,Primary,37,13.444863395705553,2,1,13,0.2865988410332185,6,11663.705348064646,0.6753162701780171,0.7588490916888657,5,0.6763213871402489,0.1255009132170761,0.49594569006713396,4.657368609814982,8000.0,920000.0,4,0.28799608228969453,0,D,755
732,Western,61,Male,Primary,25,3.440179713192437,2,0,21,0.8798277280428379,4,10635.622992013197,0.8111639590474811,0.8514306227258738,5,0.6667783256629168,3.1911924514184147,0.6259061632431451,3.3979975422396667,3809.7272845595176,438118.6377243445,0,0.2974421121644473,0,D,747
733,Rift Valley,27,Female,None,37,2.459474207665197,3,0,19,0.4940402086341421,2,488.3875121979734,0.7545640194540582,0.7244367080036717,9,0.8818967732988787,2.2162172965722338,0.7650384216671566,2.527626256012452,2007.5534058373712,230868.6416712977,4,0.47772114890659867,0,E,593
734,Rift Valley,59,Female,None,25,1.3975021992051364,1,0,12,0.5985612610194885,1,3072.188869877951,0.5022611900524452,0.44740377650842117,9,0.7123261236412061,1.656561919488576,0.8534655006594878,5.393004996051148,1988.398438131811,228665.82038515827,1,0.47891188422671527,0,E,592
735,Eastern,37,Male,Secondary,22,2.1895003338011216,2,1,16,0.594202452732179,2,4856.257274451885,0.4951831269652803,0.769148657739717,6,0.6180103746279733,-0.9774659319087089,0.4613774464987658,4.770968398725738,2941.9690224740443,338326.4375845151,4,0.347176999006855,0,D,704
736,Rift Valley,58,Female,Primary,5,0.597859375478582,4,0,16,0.8310540257163367,3,11063.396540816922,0.5023164670898956,0.7443847755328493,9,0.8271574116338133,1.4194181954281784,0.6926367165517386,0.9335045922245062,184.70860390473396,21241.489449044406,1,0.4287900697530995,0,E,635
737,Eastern,48,Male,Secondary,8,3.325435848022776,1,0,15,0.811294914247537,2,2575.579503314722,0.7592548286664497,0.6431445344155012,11,0.5762777245079577,-0.321007292404726,0.4747750921493368,5.034097211644805,4757.451528174543,547106.9257400724,2,0.4072197817448395,0,E,653
738,Rift Valley,25,Male,Primary,27,5.969290789530171,1,0,12,0.6766477417107344,3,10330.669887431806,0.8363597383137932,0.4450557586227857,12,0.14330001194025657,-0.20892773468176534,0.4361694304577175,4.068178498415554,6991.280451106286,803997.2518772229,1,0.4188563053796051,1,E,643
739,Rift Valley,36,Male,Secondary,35,10.466484686118385,2,0,9,0.47366290886750045,4,8815.18646942518,0.5959261820847342,0.4097697305436753,7,0.3287347575250685,-2.338675747065026,0.36915110300684223,3.2115914955675384,8000.0,920000.0,1,0.47337621476536873,1,E,597
740,Rift Valley,32,Female,Secondary,1,2.377370869622992,2,0,18,0.6803908177271141,1,10273.619129278126,0.8323214498156588,0.7443036655526496,8,0.4204283782885515,-0.32315546043246535,0.3337136713412095,2.602317167086984,2043.2446955108067,234973.13998374276,3,0.427554716716831,0,E,636
741,Rift Valley,43,Male,Primary,20,4.872074050770478,1,1,14,0.25514310821408454,4,11754.593022164921,0.8963987906389195,0.641144613813782,9,0.7772724005061719,-0.15531350662827356,0.6765460340143256,6.307791703009187,8000.0,920000.0,2,0.279508472134712,0,D,762
742,Nyanza,33,Female,Primary,7,2.516932896854172,2,0,18,0.7085676427758604,2,1875.0417951237628,0.8219633457776591,0.7383763010544354,8,0.16589820122353557,-1.6451664343024428,0.7580482706327655,3.2035897888422253,2784.0085737618856,320160.98598261684,0,0.4009688302614459,1,E,659
743,Rift Valley,52,Male,Primary,3,0.7927836234881687,2,0,19,0.9531989131662109,4,4469.344549250846,0.29679098322141234,0.9059807710027594,6,0.42270073739696623,-1.1971706388514496,0.4722148670408357,3.6199057332993174,793.0281526962841,91198.23756007267,0,0.3593378022154581,0,D,694
744,Central,38,Female,None,9,0.6476378453882001,3,1,19,0.4413798304071794,1,1164.0359982990476,0.6571792571314438,0.6239901044927172,7,0.44853574450006917,0.17384365944226005,0.6025551822035258,2.7653274789764932,521.0292111830665,59918.359286052655,4,0.3528220209267091,0,D,700
745,Eastern,51,Male,Primary,14,3.0423900008215092,2,1,10,0.8659110125644798,3,735.329609485885,0.770902100551366,0.49243906830920403,8,0.8742854874962873,0.4574011253602483,0.2758006111044486,4.3447425755347355,3963.5330136142784,455806.296565642,3,0.28200743469612766,0,D,760
746,Rift Valley,42,Male,Primary,19,0.6564082261845422,4,0,14,0.944548537541167,4,4636.315066866307,0.7910578957375047,0.8615821933920725,14,0.42084110384625817,0.3245372764946527,0.376291610734766,1.434889329090209,193.86843988120012,22294.870586338013,3,0.3913123305914565,1,D,667
747,Rift Valley,30,Female,Secondary,27,2.706700872560783,3,1,13,0.7285371290466082,5,2841.941971321202,0.8169543697983819,0.5081152703024391,12,0.5971095576375753,-1.012311109285613,0.45698077788891533,3.2267350274403457,2730.8785650772115,314051.0349838793,4,0.30559225398075385,1,D,740
748,Eastern,57,Male,Secondary,6,2.356966734602891,2,1,15,0.629561451007407,3,9702.509468415377,0.8596726218437349,0.43129862680542996,9,0.7668809295504914,0.470184487511406,0.5070076672367126,5.129201364795827,3472.100575571775,399291.5661907541,2,0.33593214221855433,0,D,714
749,Western,61,Male,Primary,7,0.8115612200305965,2,1,13,0.682062078101054,8,5618.143871582789,0.8506337700974369,0.8019483095951854,9,0.7030285398539589,-2.6274558888053776,0.8447813597304361,4.647038977159721,1086.2614157091657,124920.06280655405,4,0.22988164257926083,0,C,804
750,Central,49,Male,None,37,0.5,3,0,13,0.35456429166758574,3,32366.532081393598,0.6903722753232295,0.7688402284504667,6,0.5580737063708684,0.8113020610933749,0.8234288623177917,2.34734698530757,340.34256337115016,39139.39478768227,2,0.41850432557077716,1,E,644
751,Eastern,37,Male,None,26,1.8408227874448952,3,0,14,0.8698302866754748,5,3459.602632218486,0.9168797082867637,0.7945770010219814,7,0.03684327402802773,1.8478159150831883,0.37575082148471656,2.3161494950406145,1231.4924421065018,141621.63084224772,4,0.41328723206848217,0,E,648
752,Western,47,Male,Secondary,13,10.739444757307066,3,1,14,0.619905223574977,5,9090.462906238368,0.5337268868327661,0.764487584688703,6,0.4941819256668281,-1.3815638407550968,0.6884812510620792,2.6556905175149517,8000.0,920000.0,3,0.3297741213027669,0,D,719
753,Rift Valley,60,Male,Secondary,37,4.0493579986543775,2,1,9,0.9414188944703784,2,2371.259361749229,0.48762811520103755,0.8262564377184026,7,0.3111355960701887,-1.678747294563428,0.5533913423013357,4.314463538934949,5630.946549564606,647558.8531999297,3,0.36895541502235546,1,D,686
754,Central,57,Male,Primary,33,1.825156581755611,2,0,14,0.5919473589903207,7,7172.865341635794,0.2032662518741365,0.9024940880216262,9,0.3613391607799001,-0.06063804688867085,0.6431775623185968,3.0942403117863213,2098.369333152522,241312.47331254,5,0.3113301960134348,0,D,735
755,Nyanza,45,Female,Primary,33,1.7242743377654137,3,0,16,0.9768948783198813,4,6224.4708460766,0.896596491401082,0.5155002415230272,11,0.6692144615581215,-1.2052464779661365,0.8744860221544364,2.5138592862100793,1159.0507395364618,133290.8350466931,1,0.3612848770959735,0,D,692
756,Western,58,Female,Primary,9,4.324564540953078,3,0,13,0.48594283028413665,2,10112.801330616861,0.9260554253010891,0.7533509687444366,10,0.7685397208131812,-1.230805705522167,0.8272034929729876,2.8315876342845874,3363.0799286575198,386754.1917956148,3,0.40872046862659744,1,E,652
757,Rift Valley,60,Female,Secondary,15,3.5087839895579647,4,0,8,0.9619172252141968,5,3262.4973251115657,0.530647109232841,0.43087358281324895,4,0.4959797750181303,-0.9361868918326414,0.4512472664190996,1.1497403024034036,956.1045500642742,109952.02325739154,3,0.4002270375408808,1,E,659
758,Eastern,41,Male,Primary,5,5.594541426111483,3,0,15,0.9066570433769344,4,1734.8550947432948,0.6191978575050672,0.6910083180846275,5,0.814349193259113,1.0598494720535894,0.6347959619397255,3.1257249598772425,5044.315097827642,580096.2362501788,2,0.3619445269446467,0,D,692
759,Nyanza,34,Female,None,29,13.395679534532018,2,0,13,0.6210955613150171,4,1717.7486763964414,0.7700398072818133,0.6826588873281915,8,0.27337099761194333,0.5123649448101268,0.44632416225428273,2.5460831691650796,8000.0,920000.0,1,0.39332217757103943,0,D,665
760,Central,47,Male,Primary,7,7.923819954956547,2,0,12,0.692723506209682,3,2026.9687806699842,0.47506541334894714,0.6067729739890888,6,0.32708232455481184,0.15715501503153412,0.6130781243925215,3.597905376762438,8000.0,920000.0,1,0.4080648035406741,1,E,653
761,Rift Valley,26,Female,None,31,7.781467044656269,1,0,14,0.8498566693758876,0,11933.774059313693,0.9351705643318498,0.6258956623265216,12,0.41704795386194793,-1.3766013333685962,0.6765181236010731,4.730102391119936,8000.0,920000.0,1,0.4180308842988515,0,E,644
762,Central,59,Male,Primary,34,2.9670053561402727,2,1,16,0.9566594231458131,1,7960.448891626148,0.9384880565816931,0.40477417194245147,8,0.4242136966536309,-1.08966962724909,0.45636009915633435,4.461430499249027,3835.442911970011,441075.93487655127,4,0.3710179295564759,1,D,684
763,Nyanza,38,Male,Secondary,11,0.5356460193220856,2,1,19,0.6993602533466287,2,10688.600485744324,0.6426994743979095,0.27118059315470155,11,0.09150890797971903,-1.40397145181285,0.8029680651478153,4.333105198668471,964.9136257377495,110965.06695984119,4,0.40151228830732527,1,E,658
764,Central,26,Male,Secondary,19,0.5866918144907085,1,0,10,0.4041040753187637,2,871.9977727384951,0.7622000540529518,0.9150664592941931,5,0.4348316429937969,-0.31590854217712594,0.7496328865708664,4.718588338670416,923.5089009356853,106203.52360760381,2,0.41507265225274953,0,E,647
765,Western,43,Male,Primary,5,4.747735878027761,1,1,12,0.599282958773097,5,2285.3451362518363,0.9173445700278199,0.4648535547204092,10,0.8414790045654854,-1.404839982108184,0.7455935444251687,7.087622472498888,8000.0,920000.0,2,0.2784875218929195,1,D,763
766,Nyanza,40,Female,None,23,2.0542689513724293,2,0,14,0.7819149944499534,3,1064.923815338103,0.7194092542522843,0.5342157308908266,11,0.5301768203641634,0.45835291580305465,0.5334628642824856,4.63397859242685,2800.5379413043224,322061.8632499971,6,0.44625789601671284,1,E,620
767,Eastern,49,Female,Secondary,2,11.95884468821587,3,0,19,0.7399179933196646,2,2693.304217921384,0.679609134217455,0.6841725708474661,6,0.37407097453503785,-0.4585887492974094,0.485029183859446,2.547734656064059,8000.0,920000.0,2,0.45627707565374065,1,E,612
768,Rift Valley,25,Male,Secondary,4,10.376565333610628,2,0,18,0.6313760576470301,6,6014.140825999647,0.6190100626465007,0.8431029316861892,9,0.40568910835297783,1.142168393998373,0.658496316761021,4.327478967048615,8000.0,920000.0,4,0.31236614254256284,0,D,734
769,Eastern,26,Female,Primary,17,3.5432209141245594,2,0,9,0.6519053769150014,5,7491.569906671906,0.806488681013755,0.5932143684653202,8,0.4263540912134314,-0.10282726544448492,0.5115568355033621,3.0050469311704715,2790.493262715407,320906.7252122718,1,0.35861079415830477,0,D,695
770,Central,51,Male,Primary,31,2.1818338733936087,2,0,17,0.6279534961522129,2,3680.3211394795317,0.847517667294277,0.5158239601756484,3,0.34058778113790283,0.6861145665941156,0.9,3.2305516430369168,2022.3421404850235,232569.3461557777,4,0.42102440371200717,0,E,642
771,Eastern,26,Male,None,30,1.5473482107221783,2,0,16,0.7102352423197754,1,4583.9559685505055,0.46704412058335804,0.5740151802391158,9,0.6419470558063405,-0.2341950399412435,0.7349750579050764,2.9405514565698274,1063.570568158466,122310.61533822358,1,0.4641667741343729,0,E,605
772,Central,54,Male,None,2,11.67785830324041,3,0,23,0.9098630037093159,1,24863.96382503456,0.796030529480748,0.633977357648438,8,0.32039745663557895,-0.380950314458951,0.5380042191753884,2.8133019467230502,8000.0,920000.0,2,0.48334188784590726,1,E,589
773,Rift Valley,34,Male,None,24,3.671903637433138,2,0,13,0.8532180122677082,1,3549.3337484027825,0.49004006933477356,0.828291535452428,14,0.15700540402549085,-1.927060281618656,0.6494622423196803,2.933790834424109,3347.681154661151,384983.3327860324,4,0.48676748933537345,1,E,586
774,Nyanza,43,Male,None,10,1.8322812310878198,2,0,15,0.8171563442977264,7,5463.139800276621,0.8180854339787942,0.8774389417170754,12,0.5341620174331122,-0.46404817336914383,0.6455661536090767,3.4794317935265195,1698.5275532247222,195330.66862084306,2,0.312404760812715,0,D,734
775,Central,40,Male,Primary,28,2.9925982843060663,4,0,15,0.5258393095898406,4,8698.385549469313,0.9205350320075836,0.5829949867174259,4,0.163675244150186,-0.756676246429475,0.5141638854797179,1.2492062836018873,907.8945892124003,104407.87775942603,1,0.4355237804795336,1,E,629
776,Central,37,Male,Secondary,32,2.6617511140464933,2,1,11,0.7060388286329331,4,7103.097247285499,0.8760764865301159,0.9325232657477923,9,0.8717523103453197,-0.3999660200946579,0.7323054631248906,4.662205386432455,3929.109390291661,451847.579883541,4,0.295620926014539,0,D,748
777,Nyanza,32,Male,Primary,33,13.609150142514547,3,0,13,0.8144387006710062,4,4425.013042831936,0.8230088286787585,0.6117221957556371,10,0.8288443958734971,-0.892334669611438,0.9,2.9657503707240664,8000.0,920000.0,1,0.3070173174736948,1,D,739
778,Nyanza,55,Female,Primary,18,3.809857000948193,2,0,25,0.7040708442589925,2,12983.752201725747,0.4535869956992593,0.6964421340104382,6,0.805874432609428,1.2318172200422488,0.7200200015740877,3.8213665907765337,4245.517345022334,488234.4946775684,1,0.39026686579504233,0,D,668
779,Western,49,Male,None,24,3.363898523699089,2,0,11,0.8336654850638011,1,10695.617778189155,0.7043436281411078,0.48365259273748157,7,0.31355909050313163,-1.6503018635641042,0.347139522928093,3.496402631071034,3478.606680778065,400039.76828947745,2,0.5030339127191922,0,E,572
780,Western,63,Male,Tertiary,37,1.1109604470958994,1,1,8,0.6704318213215478,6,4349.768344549268,0.9113689688208964,0.7222605223140584,7,0.8852453976750683,-0.26843507562025004,0.6193217484881215,6.88259200238978,2269.546640287098,260997.86363301627,4,0.21937577016202703,1,C,813
781,Rift Valley,45,Male,Primary,30,4.808943821130215,3,1,10,0.6543658436672821,4,6109.460053305594,0.9314434305454369,0.8357810869480714,8,0.10855690205606856,-0.6010450691635383,0.6789554790544927,2.785658048828594,4285.15025452948,492792.27927089017,4,0.33859112852017614,1,D,712
782,Central,62,Male,Tertiary,5,3.436521263673099,2,1,14,0.7287470510226074,0,3013.0223626648103,0.09154950425103492,0.5927073952613411,2,0.8621227036365589,-1.2760818292157816,0.51764052247721,5.0491870735154265,5244.492326673336,603116.6175674336,4,0.43364994234515924,0,E,631
783,Rift Valley,53,Female,Primary,23,5.072135345693159,3,1,9,0.5844447597918812,4,1299.1002432668201,0.7395248041609557,0.44355112189924956,11,0.36563030719459616,-3.2480735491052357,0.5218351324970295,3.337252803610339,4895.7139732589985,563007.1069247848,5,0.4139858026403777,1,E,648
784,Central,30,Male,None,30,3.4638262407255946,3,0,14,0.12007626002061701,2,1787.6511288228387,0.8883690544415342,0.6531240926488333,10,0.8397875754847246,-0.5397271224916368,0.9,3.166350217421983,3091.5413921826803,355527.2601010082,1,0.475439847685629,1,E,595
785,Eastern,42,Female,Secondary,4,2.51708534981505,2,0,19,0.8338208039911273,4,2368.9843692715654,0.9653816829904337,0.931371708154481,10,0.2844195431777624,1.6638989032195164,0.6609434634726569,3.3279843392441477,2708.511400205415,311478.81102362275,2,0.3580178289076805,1,D,695
786,Western,59,Male,Primary,24,3.454586926751497,3,0,18,0.40647120679685755,2,1924.7553523037002,0.8089436723320801,0.3514116497198348,11,0.052276730179841226,0.6051273994558855,0.5600275064280394,1.855433466851964,1927.4370200958383,221655.2573110214,0,0.4880511316224526,1,E,585
787,Rift Valley,51,Female,Primary,3,1.789368575742417,2,1,12,0.9117975949641065,3,6154.286040264732,0.7192422359045035,0.9049120588867421,9,0.6899386673275142,-0.39590745317550097,0.5938811442795778,5.101886796666483,2639.0731905154735,303493.4169092795,4,0.3317794978200476,1,D,717
788,Rift Valley,29,Female,Secondary,15,3.756148842579083,3,0,9,0.6314660590077457,0,3899.08669739296,0.9340886739647192,0.7120125265664824,10,0.8226833551888664,-1.9396619811460618,0.8954531851851097,2.205746974962884,2737.2247229715936,314780.84314173326,1,0.4723373824565531,1,E,598
789,Eastern,31,Male,Secondary,1,9.326626313782985,3,0,13,0.711983392996763,2,3640.043531414465,0.321616988349463,0.945473672789092,6,0.9242241445438008,0.2877284922853134,0.8746927089962062,2.49398682678294,7428.533984358668,854281.4082012469,1,0.456956148515362,0,E,611
790,Central,34,Male,Secondary,10,6.722673260484939,2,0,12,0.794011472898414,5,7680.312244640643,0.7156463617338308,0.6777028134662737,9,0.3257894945002468,0.43400234878151617,0.2,2.8751270485807723,5821.718894318712,669497.6728466519,2,0.34220822743972373,0,D,709
791,Western,34,Male,Secondary,26,2.629157169404482,3,0,17,0.9042876451930172,7,65602.85272277736,0.9169937866584142,0.7063218688133915,7,0.3492469995859567,0.5270158165907122,0.5883192916020622,2.915119129740358,2361.152893056615,271532.58270151075,0,0.2566810194180399,0,D,781
792,Rift Valley,52,Female,Primary,12,2.8093889260377622,2,1,16,0.8277539394234171,1,65088.427283918856,0.9623688015870077,0.8424762380368458,11,0.6176829813115197,1.1779940020604582,0.5065839566990985,4.639927994982037,4267.567362144298,490770.2466465943,3,0.3634821314841393,0,D,691
793,Western,60,Male,Primary,1,5.303203285623427,3,0,10,0.7621643455299257,6,6199.223326725543,0.7116168816449102,0.8539409831582316,3,0.3771263571234345,-1.514577104075047,0.5564526518411572,2.5019261163539768,4154.570318990903,477775.5866839538,5,0.37090134363657895,1,D,684
794,Central,34,Male,Secondary,2,4.473901379178368,3,1,20,0.2648914172653357,2,6805.271997673908,0.6959449887788594,0.5690532584825742,7,0.3325117642469376,0.8643870384773645,0.48927943823145337,2.6143632430851675,3806.265643025364,437720.5489479169,8,0.43069111537907084,1,E,633
795,Eastern,59,Male,Primary,11,3.31796614002867,2,0,10,0.7380969604227882,5,1074.4611765026432,0.5544369242478174,0.9412727891612588,7,0.4218990313988576,0.3252843600663966,0.6299208071880285,3.878310976727247,4068.6910440472466,467899.47006543336,1,0.3389881145466901,1,D,711
796,Eastern,59,Female,None,12,2.126773956700683,2,0,13,0.5289353619995939,6,4398.547711593352,0.7612450964332539,0.7196241289392014,12,0.5196865423703576,0.8576609432809442,0.5415670207131965,3.1386846309417025,2216.4862969842197,254895.92415318527,2,0.3386853827950306,0,D,712
797,Western,61,Male,Primary,28,1.6318256885078202,3,0,14,0.7988937530279312,3,22310.390291787062,0.5923504612275962,0.6848121197489347,10,0.8518694771754876,-0.8973828866315356,0.6465178473329583,2.845159849126115,1364.7929890431346,156951.1937399605,2,0.3668895871147274,1,D,688
798,Western,44,Female,None,33,1.614614522055202,3,0,10,0.820196416579689,4,1575.2378860830545,0.8923786295290841,0.6983095182312811,7,0.7010785147949317,2.235595516002088,0.47216458679351025,2.6509708391144775,1095.7372616208133,126009.78508639353,1,0.43518225939682703,0,E,630
799,Eastern,37,Female,None,3,2.9174547694655906,1,0,23,0.45134480263650884,6,1907.3207604413124,0.7532528485192063,0.7228326332220395,7,0.6568508767646374,0.6716934151256465,0.5541881785565733,4.886080544432614,3926.2059465696307,451513.6838555075,3,0.2987360173718652,0,D,746
800,Nyanza,35,Male,None,19,4.347057500521449,2,0,13,0.6742898297306514,1,4031.2951760494993,0.9518432942858521,0.5470221051826116,8,0.7180849705128433,1.0127910478753006,0.4852746061638075,3.941266394601599,5021.851186683926,577512.8864686515,1,0.4410887107438977,0,E,625
801,Central,43,Male,None,18,0.8396938084605279,1,0,12,0.9552289718116058,2,3548.8341766402086,0.7328490763426413,0.9740580907666209,15,0.9016028655030381,1.9393884486172248,0.3494060147348927,4.660640025798749,999.9923162769828,114999.11637185303,3,0.35146032302759356,1,D,701
802,Western,52,Male,None,37,5.959999960141876,2,1,9,0.6267860099824704,5,8161.708362101326,0.9454542139757084,0.7421541927779177,7,0.03667055134634708,1.1200527182361344,0.6739740193948349,3.9218091778701383,6980.198037457132,802722.7743075702,2,0.2978731691088631,1,D,746
803,Western,62,Male,None,28,1.4152217736200792,2,0,13,0.5559122799900197,3,12223.093680183674,0.8765634317182105,0.7025051884132895,8,0.7035418066687508,0.5454875038743334,0.5021941507001816,4.061064951727152,1677.2485365926118,192883.58170815036,2,0.4105338191051799,0,E,651
804,Rift Valley,28,Male,Primary,31,1.9198621777295086,1,0,11,0.5325011590710663,3,3093.3283941646496,0.6898397807832157,0.2991613165571721,11,0.1060919137920044,0.26550190072576124,0.407351512840606,3.7794923121125708,1908.453732995557,219472.17929448906,2,0.3635539867701086,0,D,690
805,Nyanza,61,Male,None,7,2.709044020507279,2,0,15,0.5579856656965844,5,5400.361648054039,0.898407042566613,0.8993221675884725,10,0.25543797546006414,-0.8913384314249314,0.7363849048944383,3.3045872653258983,2584.9859134003245,297273.38004103734,1,0.338458513572327,0,D,712
806,Eastern,43,Male,Primary,38,4.514908353669385,3,0,12,0.5919776758744408,2,1277.333154358453,0.6378624202510804,0.37251691112168017,9,0.7236031494959323,0.19617604121932444,0.2865110518223757,2.650933511410259,3380.0561598735967,388706.45838546363,3,0.40486083763044883,0,E,655
807,Eastern,61,Female,Secondary,5,11.09105919926345,2,1,18,0.4954641886325282,6,1617.550322467207,0.7025598833672244,0.8760381176632019,6,0.2508365509363653,0.3004024604592622,0.7556723359102748,4.142535210211894,8000.0,920000.0,3,0.26108198331136123,0,D,778
808,Rift Valley,38,Male,Secondary,19,2.2882209978084482,2,1,17,0.8851457678288982,0,34585.65076336736,0.7117635699353815,0.8282205811690022,8,0.600946819222756,-0.6421332912199332,0.37647547490347966,4.4147283729206555,3268.8373973217817,375916.3006920049,5,0.42692144773430235,1,E,637
809,Central,55,Female,Primary,13,7.882802057037863,2,1,19,0.31834205534935367,3,2938.335163470977,0.5043670277639769,0.40280558372290465,9,0.5473798551917491,1.0398377470360902,0.49517393512408314,4.836532658359682,8000.0,920000.0,4,0.37257386998954606,1,D,683
810,Coast,52,Male,Secondary,39,2.4068159896318253,2,1,19,0.6030900670599917,3,568.5548731500618,0.8815264035337177,0.5730107507185124,8,0.25356109573227315,-1.6023744390913526,0.290944925738727,4.275771853949399,3075.2376228553644,353652.3266283669,2,0.309653601594897,1,D,736
811,Eastern,60,Male,Primary,28,9.617952900652535,4,0,15,0.8141216386413257,1,9438.049766380787,0.7069183756000353,0.3745097595830715,6,0.702112445076864,-1.055163271044659,0.5970221613259475,0.910042806361899,2417.86455719057,278054.42407691554,2,0.4596056150065355,0,E,609
812,Central,62,Male,None,2,3.136548947018152,2,0,9,0.9691306977618688,5,2417.83703197489,0.7504673752906761,0.7813517615292782,4,0.49826115891687045,0.8256861644072057,0.46222996858117327,3.9228014350308493,3557.0108790939457,409056.25109580375,5,0.33827603711853177,0,D,712
813,Eastern,43,Male,Secondary,6,1.0110406097933573,3,1,24,0.8282116900096577,2,18023.572312073346,0.764450020034528,0.17185991597851483,8,0.1089847072910066,-0.3406633080324158,0.623937241052818,2.2700703399032474,507.5228372552782,58365.12628435699,4,0.39791113351633006,0,D,661
814,Eastern,25,Male,Secondary,15,1.8769166142161848,4,1,21,0.9233443071363853,1,9530.882391545492,0.8557046459182219,0.7638345403492988,9,0.3914679769685575,-1.1577985808904403,0.5504314548868533,1.8634340534594407,1443.0549643301595,165951.32089796834,3,0.4107672596915104,0,E,650
815,Rift Valley,47,Male,Primary,28,3.3465502735385924,2,1,9,0.6245153859162474,1,4230.791851856726,0.7609951476699657,0.78147987636618,6,0.7068059693934524,1.261866312874073,0.3737675375964109,4.649269578395915,4683.29005385009,538578.3561927603,3,0.39530482710101705,0,D,663
816,Western,52,Male,None,37,2.8094125624961146,1,0,16,0.6310711349517477,6,5078.842971333446,0.9783337530548665,0.7000589243737071,6,0.5475080371623703,-2.0287344381154333,0.5272308811847553,4.735461549573113,3984.940659125474,458268.17579942953,1,0.32224408448597397,0,D,726
817,Rift Valley,28,Female,None,25,1.4733110277677521,3,0,18,0.9675379362794524,4,1564.4012759398242,0.8860672801162809,0.7190216925155525,13,0.6291529608948596,-0.430744711414166,0.24601567835258253,2.435291386136252,1292.6412496796886,148653.74371316418,2,0.4103055603377766,1,E,651
818,Central,42,Male,None,32,1.1536887263422289,3,0,9,0.30241398434894257,5,11602.73246161645,0.8223079531956897,0.5688382220350392,9,0.15644935305022656,-2.235536216673833,0.7150499668231844,2.1447016642624557,572.8782685537691,65881.00088368345,1,0.43345359624238106,1,E,631
819,Rift Valley,63,Female,Primary,37,6.296062789924973,3,0,19,0.9634809495328686,5,790.8098443451554,0.7658951275057038,0.8456592062149819,3,0.6982556195641398,0.46883243216518533,0.32359936908511494,1.963176386708933,3917.8510909658826,450552.8754610765,2,0.29344121669365825,0,D,750
820,Eastern,49,Female,Primary,36,0.5234521592927928,4,1,18,0.754717907883459,2,13802.37275053207,0.7821818192401748,0.7907065329428234,4,0.38467679169581526,1.985450086350642,0.4201716320433948,1.337206881249327,141.65237919791093,16290.023607759756,5,0.38518931410283125,0,D,672
821,Central,42,Male,Primary,30,4.970475893331255,2,1,17,0.5499410285540969,3,8309.665980507238,0.7913614124145684,0.5482089595123838,11,0.3115794934492351,0.8684870430893789,0.7163029463909758,4.157282564381938,6365.4655052874605,732028.5331080579,3,0.3741419996555228,0,D,681
822,Rift Valley,30,Male,Primary,24,1.3788535001150553,2,0,20,0.6490919749332553,3,2563.871474733691,0.9599600356280896,0.5392489800307106,12,0.5786551718649373,-0.015365676291619172,0.7234716842404071,3.089893621329826,1053.186385294177,121116.43430883034,1,0.35572231465332116,0,D,697
823,Rift Valley,43,Male,Primary,18,15.12043703274885,3,0,18,0.5719683434577761,1,3883.116373351088,0.6491381176456239,0.6755874270993812,6,0.22297767321394868,-0.20042276261594297,0.9,2.2167851384443273,8000.0,920000.0,4,0.46300582995218664,1,E,606
824,Rift Valley,36,Male,Primary,1,0.6579133979598144,2,1,12,0.43717376520330264,1,3279.1039973932984,0.5644097450573795,0.8059025494153204,9,0.7970376648113693,-0.265128750073147,0.9,4.450216595014035,902.594443793681,103798.36103627332,2,0.3779679758239355,0,D,678
825,Eastern,49,Male,None,3,0.6168407947644519,3,1,17,0.37743760481323685,3,5583.346385664572,0.6469773458500823,0.794667441039106,8,0.8468985719223852,-1.1939131382686787,0.5229906623535105,3.130801141347588,757.753543379484,87141.65748864066,4,0.3869277829221993,0,D,671
826,Rift Valley,59,Female,Primary,7,2.3612365113406715,2,1,13,0.9641100894376771,3,18301.855510478345,0.63520941543041,0.6967261721224672,7,0.6203946474560115,0.45009785503092425,0.5357505361676116,4.084096480836667,2764.073877251689,317868.4958839442,6,0.3136438000373798,0,D,733
827,Rift Valley,25,Male,Tertiary,33,7.482115995228352,3,1,17,0.36196415998094744,0,4850.832910024966,0.7847121050480508,0.6914551803187651,8,0.5842054706824173,-1.2905305448800237,0.6719072377554964,2.8782743617832143,6419.882929839193,738286.5369315072,2,0.4595873653489597,0,E,609
828,Nyanza,29,Female,Primary,21,18.924198841272013,4,1,13,0.4995056977436513,3,6295.963716922738,0.6491641062365573,0.6239376212527558,8,0.4783403080932572,1.4349195847096083,0.25099485343498695,1.844543975564059,8000.0,920000.0,5,0.4180273113080607,1,E,644
829,Rift Valley,25,Male,Primary,14,7.31544925741588,2,0,20,0.7489175526364145,2,5830.751863649655,0.6616013374729665,0.7920005299882065,8,0.39791258619231035,1.2987742725155291,0.24735531367520514,3.588993354669748,8000.0,920000.0,0,0.43276154846648635,0,E,632
