farmer_id,region,age,gender,education_level,years_farming,acreage_ha,soil_class,coop_member,mpesa_transactions_per_month,mpesa_consistency_score,mpesa_savings_frequency,mpesa_avg_savings_balance,mpesa_bill_payment_score,mpesa_income_regularity,mpesa_business_contacts,water_access_index,rainfall_anomaly,ndvi_mean,expected_yield_t_ha,expected_income_usd,expected_income_kes,advisory_interactions,pd_latent,default_12m,risk_tier,credit_score,income_per_hectare,mpesa_engagement_score,age_group
1035,Western,36,Male,Secondary,18,3.036078453468367,3,0,14.0,0.9875415636977057,3.0,3879.6922120904005,0.7270727381119805,0.47760513222164575,10.0,0.2809356680151141,-1.1274533343182953,0.8742221445220787,1.6469906283395512,1430.9322467290658,164557.20837384256,1.0,0.4279589719034195,0,E,636.0,471.30937775813794,13.82558189176788,Middle
14617,Rift Valley,45,Female,Primary,27,1.239566578588553,4,0,16.0,0.864130347685064,4.0,11306.399170706538,0.9340885820463789,0.7804158054084017,11.0,0.5223627066095871,0.7680792768695706,0.6431173554544798,1.6093429934071697,520.1353819448633,59815.56892365928,2.0,0.4082802806917642,1,E,652.0,419.6106856455597,13.826085562961024,Middle
1744,Rift Valley,38,Male,Primary,2,11.411477946801375,3,0,18.0,0.6750041819908981,3.0,866.1432318355934,0.9409107977837674,0.7056584242205799,9.0,0.9022546759121215,-0.1368823008664543,0.8686053602817363,3.0368634394125693,8000.0,920000.0,0.0,0.4096763764669071,1,E,651.0,701.0485440444103,12.150075275836166,Middle
4896,Central,52,Male,Secondary,32,11.411477946801375,3,0,14.0,0.8464125671991328,1.0,1430.6897417772457,0.9652512999713723,0.530161038006994,8.0,0.04387688435918395,1.3263824495166197,0.22216914399370052,2.068274490751415,8000.0,920000.0,2.0,0.45435216093109065,0,E,613.0,701.0485440444103,11.84977594078786,Senior
10475,Rift Valley,57,Female,Primary,29,1.1533526766492042,2,0,17.0,0.5221956527258411,5.0,10230.64215850928,0.6314888151390334,0.6767416241007397,9.0,0.2834641256252413,-1.352079943757782,0.5143375652269669,3.137019084911263,1407.902179179498,161908.75060564227,2.0,0.36503175515476044,1,D,689.0,1220.7039595814074,8.8773260963393,Senior
4010,Central,25,Male,Primary,7,3.2632673637023535,4,0,12.0,0.2715313869488893,3.0,20253.00078771229,0.7953595583254486,0.8330965455653656,7.0,0.4571684938226877,-0.4943386144765296,0.8226997408434377,1.3190193395582237,1134.9819507715745,130522.92433873107,3.0,0.44363876945064473,0,E,622.0,347.8053816233666,3.258376643386671,Young
3919,Eastern,51,Male,Secondary,15,3.9008740917678244,3,0,13.0,0.3854222812901004,2.0,1706.7109359970445,0.5784212203822229,0.5160007757138743,9.0,0.7024046401699038,0.12450064422683778,0.3044317397609251,2.1658288450848877,2663.1495734993005,306262.20095241955,1.0,0.41178840011461976,0,E,649.0,682.7058528034665,5.0104896567713055,Senior
1586,Western,29,Male,Tertiary,10,1.8861310776034823,1,1,14.0,0.28042752517353875,3.0,3559.96624780742,0.5738745740446566,0.7994129605612577,10.0,0.5112622267996215,-1.8431788171991241,0.3024272688989759,6.190684943539759,3682.713177431255,423512.01540459436,2.0,0.3095266710689792,1,D,736.0,1952.5223995092163,3.9259853524295423,Young
8900,Rift Valley,45,Female,Primary,27,2.450922072065331,2,0,14.0,0.9659326944620575,5.0,13682.56901146321,0.782092392930464,0.7055521761403906,7.0,0.22982360555937417,-0.31868434582112565,0.8536085337188732,3.4388058623557103,2553.0549152921667,293601.3152585992,1.0,0.3252263681652411,0,D,723.0,1041.6711915857736,13.523057722468806,Middle
4665,Nyanza,49,Male,None,4,9.548255144729536,2,0,10.0,0.7985864572687544,3.0,3663.980702193782,0.7343600528733017,0.5790561482210231,7.0,0.1274691552029851,-1.5432520212906542,0.9,3.5761485526017975,8000.0,920000.0,1.0,0.42078599618636425,0,E,642.0,837.8494163319311,7.985864572687545,Senior
9604,Western,32,Male,Primary,9,3.531082533527875,4,1,14.0,0.15297282701160533,5.0,1149.0677512712036,0.8982890858009122,0.582018704195152,10.0,0.9048924641198947,0.8697573900862118,0.9,1.4501969189080572,1680.883563099884,193301.60975648666,5.0,0.37357586666308795,0,D,682.0,476.0250000218849,2.1416195781624747,Middle
6550,Rift Valley,31,Female,Secondary,11,2.392134756552448,1,1,16.0,0.43595343244291723,4.0,17610.50625057849,0.9391416592821185,0.8602276321809813,8.0,0.71992833196068,1.451233422172587,0.7328433847131526,6.468990193263695,4725.860400467609,543473.946053775,3.0,0.31192305572174783,0,D,734.0,1975.5828502230927,6.975254919086676,Middle
286,Rift Valley,60,Male,None,30,10.435550473465797,1,0,17.0,0.8518604644454368,0.0,3465.1755484258524,0.6972848879799041,0.5949850419320396,10.0,0.27612516798939013,-1.6448485561276494,0.7249266026622773,4.243804386506747,8000.0,920000.0,4.0,0.4766439751104206,1,E,594.0,766.6102540868727,14.481627895572426,Senior
13775,Eastern,58,Male,Secondary,1,1.92300650784341,2,1,13.0,0.7180382537478361,4.0,2219.478976020306,0.8969267211891462,0.8795780228174614,11.0,0.42997984634587794,1.4257530574323685,0.8155592148234362,4.083314999571765,2413.084426063196,277504.70899726753,4.0,0.32435586016623424,1,D,724.0,1254.8498490363368,9.33449729872187,Senior
13463,Nyanza,40,Male,None,13,1.2461025998255795,3,0,14.0,0.6249266838770569,1.0,13872.912446127968,0.730424811003755,0.9202542427212461,6.0,0.22277217510285102,0.9157755096778697,0.6053391497425697,2.1150274335453307,812.3115068213159,93415.82328445133,0.0,0.5109124490556476,1,E,565.0,651.8817206023143,8.748973574278796,Middle
14749,Coast,44,Male,None,13,4.837861753325549,1,0,16.0,0.44640248382893216,7.0,20253.00078771229,0.6752616900122245,0.4251112702793121,4.0,0.6730759013720858,2.588828718809442,0.705308456402572,4.582560643399358,6422.98337718504,738643.0883762796,2.0,0.34305691347725303,0,D,708.0,1327.6492187421184,7.142439741262915,Middle
10949,Coast,59,Male,None,26,11.411477946801375,1,0,16.0,0.6751514983401805,2.0,20253.00078771229,0.5887752644155068,0.6134890356293506,8.0,0.41355714185448433,0.7929923200878549,0.34158549543923816,4.617175958789158,8000.0,920000.0,3.0,0.4291616722943094,0,E,635.0,701.0485440444103,10.802423973442888,Senior
13324,Western,28,Male,Primary,8,5.224522370158372,2,0,17.0,0.5890019697892372,3.0,5050.201098225323,0.7659127142570078,0.22050363118841268,12.0,0.3365945173625801,-0.8519054877842326,0.8009180866532795,3.6451855246825122,5311.507591933487,610823.373072351,1.0,0.36095755320246736,1,D,693.0,1016.64941129776,10.013033486417033,Young
14438,Western,53,Male,Primary,23,3.810794985155562,2,0,11.0,0.31161249998574064,0.0,4942.696472367173,0.3092071334846817,0.5792395983387154,6.0,0.6348505618689307,0.4921776550024219,0.8125013136688566,3.9012546908410854,4597.390773617787,528699.9389660455,1.0,0.5458538688816632,1,E,536.0,1206.412517998555,3.427737499843147,Senior
1623,Coast,54,Male,None,32,2.5158742129067093,2,0,17.0,0.9255813549588352,2.0,1073.6433845699396,0.9298538559945115,0.6153669276496945,8.0,0.7870973670320552,-0.7568509748872287,0.49802266587306543,3.758131821500862,3039.2920890613095,349518.5902420506,3.0,0.4164461967606988,0,E,646.0,1208.046123080959,15.734883034300198,Senior
13413,Central,61,Male,Primary,20,8.081569289548499,2,0,20.0,0.8398557954030299,1.0,1815.952161769568,0.7648592928845165,0.8727416627172829,8.0,0.1272214464071485,-2.9425609516724083,0.6200452280910678,3.2311661707021457,8000.0,920000.0,1.0,0.49979621748422176,0,E,575.0,989.9067511981876,16.797115908060597,Elderly
351,Eastern,52,Male,Secondary,34,2.7154123485223574,1,1,11.0,0.3655629863480916,4.0,5889.657178507369,0.8208922624678355,0.9092149362580616,7.0,0.6674306750030754,-1.0503694537517385,0.6721854156370677,6.1838187593925955,5075.086512280102,583634.9489122118,3.0,0.3613258564721998,0,D,692.0,1868.992941363696,4.021192849829007,Senior
14353,Rift Valley,28,Male,Primary,10,1.732885234099637,2,0,10.0,0.5067759735926457,5.0,5045.62392010802,0.5660466257889619,0.8435025827036194,6.0,0.11008424462318352,1.1894211649507462,0.603224613986305,2.82086776611686,1642.6644047585385,188906.40654723192,3.0,0.35749580099280126,0,D,696.0,947.9360620278036,5.067759735926457,Young
3616,Western,51,Female,None,7,11.411477946801375,1,0,16.0,0.5806779855994861,2.0,3358.4728644196475,0.5653595676937845,0.8816013037670416,7.0,0.7743633847205669,1.3690446360120723,0.6986917949090056,5.34114497840932,8000.0,920000.0,2.0,0.4240875715216601,1,E,639.0,701.0485440444103,9.290847769591778,Senior
566,Rift Valley,27,Female,None,9,3.806170109898879,2,0,16.0,0.8998953771666083,3.0,3129.1743755473162,0.477968795606826,0.9799422605886433,8.0,0.8489265387435522,0.31631184955582065,0.45043900823082106,4.08109712577838,5170.627834100847,594622.2009215974,0.0,0.36369736844034756,0,D,690.0,1358.4857441482611,14.398326034665732,Young
914,Western,54,Male,Primary,27,11.411477946801375,4,1,14.0,0.6448121344547917,7.0,6973.693672744141,0.7984808050735795,0.8095994626393592,11.0,0.18632220047111436,3.242349008619941,0.2,1.256345698538783,5685.040713093726,653779.6820057784,7.0,0.30194291593806344,0,D,743.0,498.186189343444,9.027369882367083,Senior
4549,Nyanza,36,Male,Primary,15,5.318883715437382,3,0,17.0,0.27926779414723973,5.0,760.0045009831958,0.9614440244268384,0.5113816615283396,6.0,0.8580053046474806,-0.48814329914402615,0.37100122154857995,2.2902310672853465,3638.974057409169,418482.0166020544,3.0,0.3189200801950906,0,D,728.0,684.1612360968733,4.747552500503075,Middle
5781,Rift Valley,45,Male,Primary,22,3.294760835234067,2,0,15.0,0.8528749340763825,4.0,1717.9184022448385,0.495854555034471,0.6835374881045123,6.0,0.4875804357933319,-0.44705030506882176,0.6092162752756111,4.174799282660509,4127.39413796862,474650.32586639136,2.0,0.3362092311793229,1,D,714.0,1252.7143378148724,12.793124011145737,Middle
2957,Eastern,41,Female,Secondary,17,3.5440498108289527,1,0,15.0,0.8168414031152291,1.0,5304.878175211813,0.9517762377610104,0.5461671297049943,10.0,0.9437167011605337,1.6058036061489305,0.637580191056196,4.888074771025162,5071.461466909389,583218.0686945798,2.0,0.39600937943203085,0,D,663.0,1430.9791728698008,12.252621046728438,Middle
9224,Eastern,27,Male,None,9,7.451294500886754,2,0,7.0,0.7751764768028869,2.0,2241.73140680913,0.4471537863672248,0.5678187762760092,9.0,0.8778640069193862,1.3534654191877271,0.9,4.304048149581593,8000.0,920000.0,3.0,0.5183382770807168,0,E,559.0,1073.6389494534064,5.426235337620208,Young
7834,Central,53,Male,Primary,4,6.012141492979646,1,0,11.0,0.7797687295408401,1.0,3278.2475388363737,0.5384324126128518,0.48307929264269506,9.0,0.27059861358902165,0.1432046430400415,0.4724115164086256,5.020645659716635,8000.0,920000.0,1.0,0.4463592659007924,0,E,620.0,1330.6406726025275,8.57745602494924,Senior
11001,Central,43,Female,Primary,25,6.476492324779555,2,0,22.0,0.9397149142600323,3.0,3733.2225433114677,0.4468997133766369,0.6096511307029695,9.0,0.36347607954009326,-3.0854262577956613,0.5866654084784695,3.1963187356619462,6162.450201020471,708681.7731173541,3.0,0.45668703418912177,1,E,611.0,951.5104615259814,20.67372811372071,Middle
13958,Western,41,Female,None,23,1.0193939708342783,3,0,13.0,0.7292864461589014,4.0,3361.1188058470107,0.9491978148900431,0.6504397821774716,7.0,0.8348316249011611,-1.132270484429648,0.32213982746895337,2.4954204211755253,819.4367499572775,94235.2262450869,2.0,0.4014661261274002,1,E,658.0,803.8469653559413,9.480723800065718,Middle
7743,Rift Valley,45,Male,Primary,27,2.764690606940257,2,0,23.0,0.7941634490700674,2.0,8209.740456843636,0.7051050195509057,0.8237318296722304,5.0,0.42094423621654803,0.33424035345775177,0.6320436312585972,3.4813513965700995,2976.545450944254,342302.7268585892,3.0,0.34040461658440946,0,D,710.0,1076.6287712166322,18.26575932861155,Middle
1579,Rift Valley,46,Male,None,23,0.8201672273903858,3,0,18.0,0.1848299721328118,6.0,6667.7765078245675,0.8711179975666952,0.5268739589283874,8.0,0.5756711481533249,0.736030276949463,0.22740611560996493,2.938880981351596,876.7312789022386,100824.09707375744,0.0,0.3725125220820851,0,D,683.0,1068.9664858858464,3.326939498390612,Senior
13887,Central,25,Female,Secondary,7,1.7375614394351275,2,1,13.0,0.8833549087258112,1.0,8077.194982302479,0.5284100783414604,0.9070148544065553,8.0,0.4995581586624656,0.13251484951726983,0.5797495804345135,4.782309449999164,2570.0084652041064,295550.97349847225,3.0,0.35860674787022667,0,D,695.0,1479.089260889447,11.483613813435547,Young
1398,Western,63,Male,Primary,34,4.651328665169104,2,0,14.0,0.8377918147807573,2.0,8178.556434748311,0.6615341605390153,0.6005631633753861,8.0,0.6113993217022587,0.6812745119327218,0.6029538271160093,3.9830700955726486,5415.913384214223,622830.0391846356,2.0,0.3970514819260856,0,D,662.0,1164.3798523141604,11.7290854069306,Elderly
1530,Rift Valley,56,Male,Primary,31,11.411477946801375,4,1,19.0,0.8662308355182144,6.0,8641.523095003726,0.6497368509929612,0.5814415504023144,7.0,0.4235861955765581,1.5898588142149623,0.668988055141769,1.8372023691546986,7124.305063420265,819295.0822933305,6.0,0.3294357161101441,0,D,719.0,624.3104615048745,16.458385874846073,Senior
13880,Rift Valley,58,Male,None,11,0.8807750522334318,3,0,26.0,0.8947396091034235,1.0,1984.8379229034476,0.8272084855734798,0.7702818989768048,7.0,0.5592475384045017,1.098110648875265,0.2,2.7539362413299955,823.4768676616909,94699.83978109446,2.0,0.44880505083132705,0,E,618.0,934.9457226036925,23.26322983668901,Senior
7793,Western,25,Female,None,7,5.604302055484818,1,1,14.0,0.3264849019149145,4.0,9251.214602283035,0.8064868260428859,0.45035792414087356,8.0,0.45201748943263464,0.7977351623825937,0.41560676474902125,5.258883656431331,7778.833415664227,894565.842801386,3.0,0.34437967631054345,1,D,707.0,1388.0110919523402,4.570788626808803,Young
5350,Nyanza,47,Male,Tertiary,29,1.1369326991583784,4,1,12.0,0.3352280485967026,2.0,4320.885695867186,0.8626374990474783,0.5050792074416127,12.0,0.4429851248492808,-1.07316964173486,0.7021125224841203,1.5540425523125923,350.2491483094162,40278.65205558287,4.0,0.38373496406043855,0,D,673.0,308.0649791924275,4.022736583160431,Senior
1624,Central,64,Male,Primary,32,3.8687906178314577,4,1,14.0,0.7762678046797319,4.0,13976.187667717199,0.6247957377965284,0.7319001315970451,8.0,0.6372539992890339,-1.3309725903195353,0.441372997433249,1.1356558630060665,1238.1911623081746,142391.9836654401,2.0,0.3463220550927892,0,D,705.0,320.04605175614495,10.867749265516247,Elderly
2525,Central,39,Male,Primary,15,11.411477946801375,1,0,8.0,0.5414578310603997,3.0,417.3293109170946,0.6620087710972777,0.7496310556535328,10.0,0.03140890173161011,-0.46433133354553235,0.4313596193787276,3.477599264509283,8000.0,920000.0,0.0,0.3682239673005316,0,D,687.0,701.0485440444103,4.3316626484831975,Middle
2227,Western,58,Male,Primary,4,3.8112282237403403,3,0,16.0,0.758095452748834,3.0,3685.668221498031,0.8805420470922749,0.6405024227980955,9.0,0.6654904596971555,0.4847838837279275,0.4180133962697774,1.9233106393897703,2301.9510552327683,264724.3713517684,3.0,0.3911287043008565,0,D,667.0,603.9919207393025,12.129527243981345,Senior
487,Central,39,Male,Primary,10,3.0162826241269745,2,0,9.0,0.7353619993522941,2.0,3691.474456850344,0.7248198985408404,0.5729741087455735,7.0,0.538084937478969,0.13031907435574028,0.6900349950844149,4.1301041385572645,3664.7732447063904,421448.9231412349,2.0,0.39687057394156827,0,D,662.0,1214.9966370499228,6.618257994170647,Middle
3289,Central,37,Female,None,19,8.811020845223725,2,0,16.0,0.9272863336915527,2.0,16057.582532821081,0.9343347066317425,0.6077142086028227,2.0,0.6286711621429907,-0.8658818252196409,0.6720553352260255,3.8812979538839403,8000.0,920000.0,2.0,0.3859108229116143,1,D,671.0,907.9538160821214,14.836581339064843,Middle
12692,Rift Valley,29,Female,Primary,11,1.2004688446975058,1,1,19.0,0.5392544290958303,1.0,872.1035692723012,0.7181431965008602,0.7073520854396372,8.0,0.5635637669915887,0.010802134997442528,0.5853899607213241,5.788271499263487,1909.2171340593932,219559.9704168302,4.0,0.37280475324515855,1,D,683.0,1590.3929056488573,10.245834152820777,Young
379,Central,25,Male,Primary,7,0.5,2,0,11.0,0.8927343286044416,5.0,10935.147048169629,0.5228373563660613,0.7662298797543315,4.0,0.5160549527654239,-0.4353666471847783,0.7712883345335169,3.6943898497449834,487.0944617767132,56015.86310432202,2.0,0.29159101153235145,0,D,752.0,974.1889235534264,9.820077614648858,Young
11275,Rift Valley,59,Male,Primary,11,5.063415468984276,2,1,19.0,0.821005544247067,2.0,3869.4758055852258,0.6074295475895674,0.5129130905461301,9.0,0.4508645998390726,-0.4804316150240199,0.7018420930262147,4.395307748088629,6233.827937842374,716890.212851873,2.0,0.380174172659737,0,D,676.0,1231.150786663154,15.599105340694273,Senior
2968,Eastern,25,Female,None,7,11.411477946801375,2,0,12.0,0.5717527097272471,3.0,9972.59701662159,0.9204529121766912,0.7091515661185825,12.0,0.9163421070528581,0.05934963065087619,0.6572488328956482,5.00413918432392,8000.0,920000.0,2.0,0.3685615917224799,0,D,686.0,701.0485440444103,6.861032516726965,Young
5040,Nyanza,38,Female,Secondary,20,2.7140326678483406,2,1,16.0,0.7944644856561274,4.0,2025.7120927099834,0.9180682407017645,0.9652354299972217,11.0,0.568685780487726,-0.4597165444326602,0.9,3.915751142418729,3546.203382748559,407813.38901608426,6.0,0.2819926796006817,1,D,760.0,1306.6177960046277,12.711431770498038,Middle
14593,Western,31,Male,None,5,11.411477946801375,3,0,10.0,0.87277775529545,2.0,8032.5851613220175,0.7923693869686275,0.37729959715253963,15.0,0.7559525462904395,-0.2220018909754426,0.7127217608657931,2.072115825881925,8000.0,920000.0,1.0,0.4124140220663026,1,E,649.0,701.0485440444103,8.7277775529545,Middle
7305,Eastern,57,Female,None,29,3.426902133499405,2,0,13.0,0.8075960741323706,3.0,2022.0958088934362,0.8759168045751919,0.6388164704023895,9.0,0.3763204257776247,-1.161255536853483,0.6390226735658189,2.669799531413885,2824.8006917485236,324852.07955108024,0.0,0.39888907316900757,1,D,660.0,824.3015358200378,10.498748963720818,Senior
357,Western,46,Female,Primary,26,4.160484098274887,3,0,17.0,0.6307796521237463,2.0,5303.618496790788,0.6540355652999583,0.9142881822650497,4.0,0.5557084115406856,-0.1903130641470116,0.22476591991158706,2.0734240268501933,2741.441709495601,315265.7965919941,2.0,0.4450969508869751,0,E,621.0,658.9237321282682,10.723254086103687,Senior
10157,Central,31,Female,Primary,13,11.411477946801375,3,1,15.0,0.5188993077499603,2.0,12529.09178395282,0.9267055724832547,0.6508647238906317,11.0,0.24321822093637155,0.844593537777713,0.7795702829657445,2.5576914068520216,8000.0,920000.0,4.0,0.40424600938509,0,E,656.0,701.0485440444103,7.783489616249405,Middle
8299,Eastern,50,Male,None,32,4.862933891614874,3,0,18.0,0.7949447028186796,6.0,8126.5275952646325,0.6467606655001427,0.624380760122813,11.0,0.18159315416479832,-0.907454760139631,0.7923110082092331,1.8332145224582377,2641.161320943646,303733.5519085193,3.0,0.33375122256695483,0,D,716.0,543.1209594475022,14.309004650736233,Senior
10875,Rift Valley,52,Male,None,18,3.314216531975533,3,0,22.0,0.5281790470439084,5.0,7407.4679988788885,0.637340320210397,0.6801319713878838,8.0,0.5994383434503107,-0.8081475803763848,0.5773762786823161,2.2882570132467706,2068.5559939968944,237883.93930964285,1.0,0.3521492856181212,1,D,700.0,624.1463024637901,11.619939034965984,Senior
47,Rift Valley,34,Male,Primary,16,1.9734984443931112,3,1,12.0,0.7032428267396428,2.0,1251.742407659382,0.883424660500222,0.40450919405546887,11.0,0.20141086173815984,0.11242063667206026,0.4487872456292131,2.7077470310671163,1354.5502223147787,155773.27556619956,4.0,0.3911261440169535,1,D,667.0,686.3700481564499,8.438913920875713,Middle
6312,Western,30,Male,None,12,2.918837401466055,3,0,14.0,0.6964951509081897,3.0,13966.424163951562,0.4323547091409515,0.684902446951904,11.0,0.658508034956306,-0.8196014363153056,0.33275772426559647,2.841279226841666,2060.290074383688,236933.35855412413,1.0,0.42957200027587705,0,E,634.0,705.8598308178656,9.750932112714656,Young
11656,Coast,42,Male,Primary,24,5.130101540727134,3,0,11.0,0.2923334267906713,3.0,3607.0854868539595,0.5651010031181125,0.595185013166215,6.0,0.9563805734181594,-0.3973723320315045,0.4981039511251274,2.7332206371222827,3977.99281285014,457469.1734777661,3.0,0.4530181646938502,0,E,614.0,775.4218471641216,3.2156676946973843,Middle
13567,Rift Valley,53,Male,Primary,25,1.7085032610025022,4,0,18.0,0.7836333042468563,4.0,3822.5212067740727,0.8005414631301642,0.6696850193555095,11.0,0.44312282568530453,-0.576841065747715,0.2886264636831605,1.1087719344638123,659.5042810918621,75842.99232556415,2.0,0.3743588429884174,1,D,681.0,386.0128898465686,14.105399476443413,Senior
708,Central,25,Male,None,7,9.101797164080356,1,0,19.0,0.3756598378822137,5.0,1771.1772889819892,0.6483329006008369,0.7450703982560547,9.0,0.15786764417202476,-0.0631198866043438,0.39747279314765127,4.0741883061323305,8000.0,920000.0,6.0,0.32288724876018987,0,D,725.0,878.9472953288251,7.13753691976206,Young
6298,Nyanza,51,Male,None,27,9.086059234697267,3,0,10.0,0.7959767981474006,1.0,8659.425377970114,0.9005751585245053,0.707921635435652,13.0,0.5417213578791397,0.20632411786345775,0.6196355927087782,2.1389456467500447,5972.686853432741,686858.9881447653,0.0,0.4448375550151332,0,E,621.0,657.3462376983658,7.959767981474006,Senior
3954,Central,32,Female,None,13,2.380650633072181,3,0,20.0,0.5725553038176727,4.0,4429.502617576368,0.748349014414966,0.5961042366616227,11.0,0.4137833652069821,-1.1927367141985052,0.9,2.0220178860132525,879.7227967362343,101168.12162466694,1.0,0.40948793530151395,0,E,651.0,369.5304067363173,11.451106076353454,Middle
836,Eastern,53,Female,Primary,33,3.893790082828512,2,0,19.0,0.9085357523095512,2.0,5778.954431327625,0.9675645554132017,0.8513996801292004,13.0,0.2824279426108661,-0.9065221697427748,0.4556016965623077,3.3554735415031365,3856.536200835505,443501.6630960831,1.0,0.34366954695005864,1,D,707.0,990.4324883466894,17.262179293881474,Senior
11544,Rift Valley,46,Female,Primary,21,1.4823871599664673,2,1,12.0,0.4754231458686482,2.0,3896.470251085421,0.8015849441029926,0.7590797628337522,8.0,0.5322405922973027,0.3149070807314583,0.8177630747493077,4.649974014737058,2535.3075258904655,291560.3654774035,4.0,0.3547737041901254,1,D,698.0,1710.2870251168501,5.705077750423778,Senior
2342,Central,63,Male,None,32,1.6936189678464721,2,0,16.0,0.9609882644533864,4.0,5831.91536528045,0.9013379400062673,0.7851732242237411,9.0,0.44306156159692955,-0.5823521451618863,0.43390100850484675,3.070569298066691,1830.6738279536905,210527.4902146744,1.0,0.34989392162602895,0,D,702.0,1080.9242590625274,15.375812231254182,Elderly
5729,Eastern,49,Male,Primary,25,6.302039340318561,2,0,16.0,0.6513676580376252,1.0,1765.0607128164202,0.8721427927870881,0.7880055616699323,7.0,0.5841282875095232,-1.7178011485967961,0.588284289925567,3.8783614114496827,7619.815091346718,876278.7355048725,3.0,0.42270984434364767,0,E,640.0,1209.1030664625373,10.421882528602003,Senior
12130,Western,34,Male,Primary,16,2.9702754047092976,3,0,12.0,0.8153269005026188,1.0,8393.153715720136,0.8695336066506991,0.7464887816187492,14.0,0.3465380877750339,2.2596201196375305,0.26212579769811645,2.5641823753761175,2277.8347181619356,261950.99258862258,3.0,0.4886690441019425,0,E,584.0,766.8766049607674,9.783922806031425,Middle
12436,Rift Valley,37,Male,Primary,8,3.074551992534031,1,0,18.0,0.6337104904361466,0.0,1875.124446618627,0.810377644389661,0.5487499606954095,9.0,0.34250287447179656,-0.003270873101611366,0.4652190857567834,4.143634071314466,3417.6997379978043,393035.46986974747,2.0,0.3567667842604423,0,D,696.0,1111.6090234600172,11.406788827850638,Middle
7541,Central,48,Male,Primary,30,2.599763011536422,2,1,13.0,0.660579197901438,1.0,12521.772892525418,0.7749871369939627,0.7181841360489555,10.0,0.5668445023654602,-0.17551403987262204,0.7584938287046581,4.8461613915464365,4043.244928370276,464973.16676258174,4.0,0.40256585885374985,0,E,657.0,1555.2359620582406,8.587529572718694,Senior
7403,Rift Valley,56,Male,Primary,12,1.938699510473953,2,1,15.0,0.3210078367148676,4.0,7383.081290425237,0.8726634767331873,0.8050361704460077,8.0,0.5554386960690797,0.7848053055269316,0.5664884304601109,5.04062724721839,3385.8971078233744,389378.16739968804,5.0,0.3073623818588125,0,D,738.0,1746.4785489091219,4.815117550723014,Senior
6338,Rift Valley,43,Male,None,20,5.19041315786167,3,0,15.0,0.5155618200403951,5.0,853.8210248089588,0.8151365098872387,0.5954698967592894,6.0,0.5744167638213366,-0.29715197923803083,0.5007870245745544,2.7619672375175046,3939.4205182211876,453033.3595954366,1.0,0.39658001629022,0,D,662.0,758.980142506447,7.733427300605927,Middle
4960,Rift Valley,32,Male,Secondary,14,2.054321318464383,2,0,12.0,0.46614033257902504,3.0,2189.9346576271673,0.6057747040290244,0.7133019021302135,6.0,0.5105358912818261,-0.8568423371238824,0.7954197978787808,3.81221971749563,2190.6298469455605,251922.43239873947,2.0,0.4032240971230599,1,E,657.0,1066.352097530229,5.593683990948301,Middle
12360,Nyanza,43,Female,Secondary,25,11.411477946801375,3,0,7.0,0.7962683856024779,4.0,12819.862298755183,0.3622377341701496,0.628463517468754,7.0,0.42553837728330024,-1.1642085480598892,0.39351419774458263,1.8699171613773784,8000.0,920000.0,1.0,0.38270248965461356,0,D,674.0,701.0485440444103,5.573878699217346,Middle
13619,Central,50,Male,Primary,4,5.800512677674848,3,1,17.0,0.7306699693786184,2.0,6150.401262408326,0.8629093899065339,0.455255577730381,12.0,0.3224857327674395,-0.5890835392533775,0.6198339995853231,2.897426356706153,4889.833560123289,562330.8594141783,4.0,0.36922300968776445,0,D,686.0,843.0002366762161,12.421389479436513,Senior
14570,Central,32,Male,Primary,14,2.049176699036216,2,0,20.0,0.8942725290643153,3.0,3052.298065122946,0.8561398050746366,0.6322968183686787,10.0,0.21619705782255727,1.0420040304276448,0.747419897257374,3.2844564064975756,2162.954094174248,248739.7208300385,1.0,0.4001101637243284,1,E,659.0,1055.5234671522198,17.885450581286307,Middle
10368,Western,53,Female,Tertiary,8,3.474226155571468,1,1,17.0,0.6673313247263751,2.0,9742.65119675806,0.5734569029822757,0.601874352854311,5.0,0.6952056239605321,-0.3332780654396617,0.5563954622118295,6.159412959188965,6288.851072982575,723217.8733929961,3.0,0.36174035396679105,0,D,692.0,1810.144415295882,11.344632520348377,Senior
12587,Nyanza,32,Male,None,14,2.687415837097792,1,0,13.0,0.8258328542468731,3.0,4663.191061132503,0.5126666255527946,0.7457744858244865,5.0,0.3744330211593459,0.3548629363186791,0.5743808913753197,4.56994587083684,3859.5018985172355,443842.7183294821,1.0,0.3597339938308647,1,D,694.0,1436.138704416213,10.735827105209351,Middle
4391,Rift Valley,60,Male,Primary,9,4.256214766777241,2,0,18.0,0.4826717343348087,3.0,2064.9194659982822,0.4972680763186924,0.47629853479710293,4.0,0.2692499876497811,2.0326553750141723,0.9,3.8019196637041337,4609.80064650122,530127.0743476404,3.0,0.4155973337316707,0,E,646.0,1083.0751968824427,8.688091218026557,Senior
8132,Coast,45,Male,Tertiary,6,2.730155217538714,4,1,21.0,0.8395712303815298,0.0,6723.680328299739,0.7895529169384627,0.877345954367036,7.0,0.3128752842560179,-0.3800225926742392,0.24906150648568148,1.423949698955675,1170.2720855441376,134581.2898375758,2.0,0.38615331792819785,1,D,671.0,428.6467223644375,17.630995838012126,Middle
