farmer_id,region,age,gender,education_level,years_farming,acreage_ha,soil_class,coop_member,water_access_index,expected_income_usd,mpesa_transactions_per_month,mpesa_consistency_score,mpesa_bill_payment_score,mpesa_income_regularity,pd_latent,default_12m,risk_tier,credit_score
1522,Rift Valley,39,Male,None,21,3.561988029695833,2,0,0.4655288893062691,4236.458361863936,10.0,0.9000696901377487,0.8666049156448814,0.8603277078291305,0.33716606483268347,0,D,713.0
1523,Central,32,Male,Primary,12,3.4620716117346255,4,1,0.7622893863234187,2642.7531006376257,17.0,0.9470477870517005,0.9672097221117807,0.6122458440004207,0.3833171305550733,1,D,674.0
1524,Rift Valley,50,Male,None,1,4.647192175707118,2,1,0.6723686505759562,7394.084358793158,17.0,0.5427351476245611,0.9040549296123302,0.7527344258017358,0.4543766165848178,0,E,613.0
1525,Central,64,Male,Primary,11,5.39025659580185,2,1,0.5525630566979313,6827.206047629937,16.0,0.2871982145249437,0.8721168570104397,0.7258723258136187,0.3553516017670635,0,D,697.0
1526,Central,59,Male,Primary,37,1.1783651800927573,4,1,0.6881417231458387,944.0301425733031,16.0,0.9525956432631711,0.4582801824736227,0.8779622420038177,0.3771257350006881,0,D,679.0
1527,Rift Valley,45,Female,None,2,5.733874315468017,1,0,0.7902678060834216,8000.0,20.0,0.5119065359118183,0.6596711303194449,0.7349059630099601,0.46705187252752606,1,E,603.0
1528,Eastern,62,Female,Primary,35,1.2652610774085589,3,1,0.8427478873865623,1436.9191332778837,16.0,0.33466571685018404,0.5541484215628038,0.8436071726253278,0.39850967754464783,0,D,661.0
1529,Rift Valley,32,Male,Primary,8,6.9337883713299675,1,0,0.685853831419509,8000.0,15.0,0.3487904945941326,0.7134087471091137,0.6711467735140159,0.406813406877197,1,E,654.0
1530,Rift Valley,56,Male,Primary,31,11.411477946801375,4,1,0.4235861955765581,7124.305063420265,19.0,0.8662308355182144,0.6497368509929612,0.5814415504023144,0.3294357161101441,0,D,719.0
1531,Western,32,Male,Primary,14,2.223825802583873,2,0,0.586648442187625,2538.4989289508426,16.0,0.8324085177303717,0.4014538724939732,0.8707063261402765,0.3784456128973235,1,D,678.0
1532,Nyanza,34,Male,Primary,3,1.5659201955003599,3,0,0.28238091223081907,1108.9995970886343,13.0,0.6081264191002524,0.6894961474689516,0.7749830767532885,0.31300940482683304,0,D,733.0
1533,Central,47,Male,None,25,11.411477946801375,4,0,0.1751354200139678,2988.0312870197404,14.0,0.7497775102869598,0.6991174641738183,0.7228441027836954,0.45704340984519076,1,E,611.0
1534,Rift Valley,28,Female,Secondary,10,3.1462975209054016,3,0,0.20111722711524146,2398.0733655958256,17.0,0.965995948939001,0.6485487145617701,0.6407370958936756,0.3116692881216077,0,D,735.0
1535,Central,62,Female,Primary,28,1.1319473115452823,2,0,0.31561447733637527,1337.428467629621,15.0,0.7097635593956424,0.26541277408639613,0.5502974940938223,0.38337306977819574,0,D,674.0
1536,Central,54,Male,Secondary,2,1.5912075245241313,4,1,0.14261239512631824,354.19040850031024,15.0,0.859562799980935,0.929778880242622,0.7413205265321215,0.3265995392605588,1,D,722.0
1537,Western,47,Male,Primary,8,1.6623231556630809,3,0,0.48070845519606836,1698.3721131659113,17.0,0.5758005931665467,0.9895225939781048,0.5548313287524461,0.3756642750201816,0,D,680.0
1538,Central,29,Male,Primary,1,8.703549544799674,3,1,0.3685431371043019,6515.586812129742,15.0,0.47227463354292654,0.8144806246193455,0.41774366133513047,0.4671549060944088,0,E,602.0
1539,Rift Valley,45,Male,Primary,21,1.477899220314113,2,1,0.5256647082380381,2258.7559677122326,13.0,0.8300716449170766,0.6946614922656306,0.6802825502539838,0.3246322856183579,1,D,724.0
1540,Nyanza,30,Male,Primary,12,0.5099845595137485,2,1,0.46680378357892643,353.791108573747,18.0,0.6152711256011589,0.860700300000202,0.5927920040112837,0.36689057375856576,0,D,688.0
1541,Central,41,Female,Primary,8,3.1896442199621786,2,0,0.4006595776322133,2568.2409205273043,16.0,0.5306480531808974,0.446303341666578,0.6336465064816269,0.4391075727605118,0,E,626.0
1542,Western,49,Female,Secondary,22,4.204520966981106,1,1,0.4501325331754599,6610.119361607022,9.0,0.8362236259156807,0.8332371718125682,0.40104156386674517,0.32539823522142414,0,D,723.0
1543,Central,48,Female,None,30,5.246241398259663,4,0,0.7726046183083731,2216.7205409322114,10.0,0.29445296580111735,0.7128824560193391,0.48422756397533273,0.519941458873476,0,E,558.0
1544,Coast,46,Female,Primary,20,0.5,1,0,0.5792554421118489,463.5601340335802,12.0,0.9095121848255062,0.435224174087324,0.8140202708231552,0.4488627075420228,0,E,618.0
1545,Rift Valley,37,Female,Primary,13,2.8652031313035904,3,1,0.7437870822337402,3089.7962598686768,16.0,0.46187685569121206,0.5174010119774552,0.8195336903644315,0.3456722875044515,1,D,706.0
1546,Eastern,41,Female,Primary,23,2.3529295378142003,1,1,0.859697455906579,5298.776525171349,14.0,0.8620090459787206,0.7140091751861941,0.9727358752120377,0.31259593268937513,0,D,734.0
1547,Western,38,Male,Primary,20,4.6447078929149574,1,1,0.20813951346253268,7792.470207432766,17.0,0.8693650421278414,0.8569359401952451,0.7661930765945127,0.2957596479125912,0,D,748.0
1548,Central,58,Male,Secondary,7,0.6776857164878398,3,0,0.4180631208574223,454.0124054887368,13.0,0.8414756851344932,0.68090671292726,0.8928171833740637,0.44723364619497064,0,E,619.0
1549,Western,50,Male,Secondary,11,3.744290991248994,2,1,0.6237493556560635,5473.900140456629,16.0,0.8351977396580159,0.7667932824373923,0.81871154199252,0.3451950780755098,0,D,706.0
1550,Coast,43,Male,None,25,3.838936732385984,1,0,0.5307805395409526,4943.475696397153,11.0,0.7019352085692476,0.8510892014605689,0.42802688339087486,0.4105782375738635,0,E,651.0
1551,Western,50,Male,Primary,32,8.234039836646117,2,1,0.30469994103305026,8000.0,17.0,0.6893834223477987,0.5637522839641805,0.3570890291494823,0.35569888772078145,1,D,697.0
1552,Eastern,27,Female,Primary,9,4.406091171779789,2,0,0.7847035105367521,4595.702856519887,18.0,0.3599810959561292,0.9168929280715831,0.5260442242050675,0.42414643302773697,1,E,639.0
1553,Eastern,26,Male,Primary,8,5.79190401366686,3,1,0.48128940404643983,5864.963914996194,20.0,0.9010853127402887,0.6798159024115749,0.48711215313793443,0.379228091305889,1,D,677.0
1554,Central,52,Male,None,25,1.2334703308269073,3,1,0.30011884405012956,1398.9666452004049,10.0,0.7323193130126308,0.6622593626646243,0.793010774554175,0.3238857788539034,0,D,724.0
1555,Central,26,Male,None,8,3.0465119690975433,3,0,0.19214004124508785,1252.1077046920245,16.0,0.09598322624369446,0.36987731694841963,0.2161114334454014,0.5495931584225269,1,E,532.0
1556,Western,46,Male,Tertiary,28,9.406767218786374,4,1,0.6833482942156676,1934.0820128888145,18.0,0.7589677572434359,0.48419057283456995,0.707495122852976,0.40656781141511245,0,E,654.0
1557,Rift Valley,31,Male,Primary,13,2.2267519233400552,3,0,0.726488694157886,1936.1125185948201,15.0,0.5537531093478797,0.6479983059222225,0.8462695115864396,0.32668998433085245,0,D,722.0
1558,Eastern,28,Male,Primary,10,6.164363235923604,1,0,0.29005913004370265,8000.0,9.0,0.25299012633800844,0.45235583729185713,0.3820805846278339,0.4354962148564142,1,E,629.0
1559,Eastern,62,Male,Secondary,6,1.5291312884387733,4,0,0.6484857923731122,666.145684852801,20.0,0.824338547051937,0.5585746892869998,0.38689210215774256,0.47783120229282106,0,E,593.0
1560,Rift Valley,63,Male,None,37,2.75274730480279,1,0,0.4389299101835748,3511.05796287133,18.0,0.9718882223866083,0.7092410347047062,0.627031781610363,0.42986506321041146,1,E,634.0
1561,Central,44,Male,Primary,2,0.9062662913752066,1,0,0.5374491507503077,1461.6921269131246,17.0,0.8534554523335419,0.866310541499558,0.8194437606478207,0.4315479055224023,0,E,633.0
1562,Nyanza,30,Male,Primary,12,3.084644514553204,2,0,0.49027315238050817,3689.857523417509,5.0,0.7069898089398828,0.9421092932343972,0.5815009569077038,0.4137590010790783,0,E,648.0
1563,Central,33,Male,Primary,15,1.6859172036213037,1,1,0.3133299807912194,2951.5522949982483,15.0,0.8046191377387384,0.7213320359697193,0.5311646939434612,0.3139831434682293,1,D,733.0
1564,Eastern,55,Male,Primary,32,8.26043450573337,1,1,0.07750156136361105,8000.0,14.0,0.8986775056721235,0.6248104471989633,0.5331518973689804,0.23080950475171685,0,C,803.0
1565,Rift Valley,50,Male,Tertiary,27,11.411477946801375,2,1,0.643219824402708,8000.0,12.0,0.9710402486054156,0.9100607162176308,0.636069012084249,0.22126793659175828,1,C,812.0
1566,Western,60,Male,Primary,39,0.8303139043126985,3,0,0.3472680979221126,307.9430734534251,11.0,0.8698484105050336,0.7863314563610002,0.3852738586796663,0.3821705128667602,1,D,675.0
1567,Central,50,Male,None,22,1.227716601579141,2,0,0.7647855413688602,1431.3303870783473,18.0,0.6137042161926768,0.5999976095589735,0.6459656256866354,0.43636983572745436,0,E,629.0
1568,Western,52,Male,Primary,15,6.919414521796634,2,1,0.141810592971521,6149.163625210236,20.0,0.9062453864014328,0.7793776643616387,0.3378462920158962,0.40036484205970685,1,E,659.0
1569,Rift Valley,29,Female,Primary,11,1.790543097839005,3,0,0.3518415915970894,1199.4235364774943,11.0,0.8019492329522081,0.5966839278583104,0.41372449435079683,0.43565247843796334,1,E,629.0
1570,Western,34,Male,Secondary,16,3.0884762754957924,2,0,0.6533935856977157,3509.520268410454,13.0,0.9416954113382479,0.8630647606157396,0.7057208860805382,0.4360637378928257,0,E,629.0
1571,Central,42,Male,Secondary,24,11.071377349051605,3,1,0.4189140224236778,8000.0,9.0,0.7610421927075142,0.8068842807687971,0.7237595167860356,0.3667036040628782,1,D,688.0
1572,Nyanza,39,Female,Primary,21,11.323585399208273,1,0,0.13967645767396283,8000.0,13.0,0.8811124475311524,0.36023970744596123,0.6369013962154799,0.4464284984951077,0,E,620.0
1573,Eastern,57,Female,None,7,1.1636160146539114,2,0,0.6415487178120471,1580.0222481438727,16.0,0.9929072190212095,0.5014379635283512,0.7655841601583587,0.4146772283394586,0,E,647.0
1574,Central,29,Male,Secondary,11,11.411477946801375,3,0,0.6663218815631656,8000.0,8.0,0.8909327358473317,0.6341371521163972,0.7559524437178152,0.4068728704888679,1,E,654.0
1575,Central,61,Female,None,30,5.652433934896726,1,0,0.9208347600653417,8000.0,15.0,0.7369582848044357,0.8645413824566287,0.4001596949278545,0.38248226833622256,1,D,674.0
1576,Central,64,Female,None,14,7.394093527523052,4,0,0.5549582173772003,2067.0490249108993,9.0,0.8709667239752693,0.8414053521816385,0.9344858950921441,0.45212296432210813,0,E,615.0
1577,Western,46,Male,Primary,28,1.9374041437022462,2,1,0.299846536669687,2210.3295863597496,15.0,0.5242766343801722,0.6864445785554025,0.2926205332144077,0.329559320312883,0,D,719.0
1578,Western,46,Female,Primary,27,1.7857900602823211,4,1,0.32151447989005727,904.070170238948,13.0,0.8945880164392142,0.8035838536571857,0.9358904706673594,0.33835355917102944,0,D,712.0
1579,Rift Valley,46,Male,None,23,0.8201672273903858,3,0,0.5756711481533249,876.7312789022386,18.0,0.1848299721328118,0.8711179975666952,0.5268739589283874,0.3725125220820851,0,D,683.0
1580,Central,39,Male,Primary,3,1.2222971535352247,4,0,0.6721449648876143,626.6663733426676,12.0,0.9870924932741828,0.8350915582710413,0.8345285365759063,0.4708733940243838,1,E,599.0
1581,Rift Valley,41,Male,Primary,5,5.723729847431152,1,0,0.503886078608059,6304.742197186197,12.0,0.40322632671555036,0.632405756940291,0.26943887451917636,0.38439145595540425,0,D,673.0
1582,Western,52,Male,Primary,30,4.783799676305347,3,1,0.48054691024354806,4575.1963176003155,17.0,0.7500923301507678,0.6567491787995569,0.9065534034287134,0.37298224074613,0,D,682.0
1583,Rift Valley,46,Female,None,7,6.216869598450906,3,0,0.5340924595189163,4069.5494551606266,14.0,0.7564400246772587,0.8934900371833938,0.8514807203859499,0.4325782148404584,1,E,632.0
1584,Coast,45,Female,None,18,3.9961818656627757,4,0,0.5887217117356343,1465.9889148871512,26.0,0.41042044796975435,0.9311977954879593,0.6005881281901281,0.34592300185057123,1,D,705.0
1585,Central,41,Female,Secondary,23,3.2482715811602576,1,0,0.7322374354819072,4883.543042109442,20.0,0.895382475149625,0.6699199979434178,0.6528281098291735,0.3683565902219834,0,D,686.0
1586,Western,29,Male,Tertiary,10,1.8861310776034823,1,1,0.5112622267996215,3682.713177431255,14.0,0.28042752517353875,0.5738745740446566,0.7994129605612577,0.3095266710689792,1,D,736.0
1587,Rift Valley,42,Male,None,24,2.6382752994426903,3,1,0.4226334471751012,2733.2464731580294,17.0,0.7517920979082174,0.8253609838482431,0.7910987684370111,0.2927613634478544,1,D,751.0
1588,Rift Valley,41,Female,Primary,23,6.78801565947821,1,1,0.3238557106685353,8000.0,16.0,0.7671308691636497,0.8834210840296406,0.7713048522738675,0.371763094962945,1,D,684.0
1589,Nyanza,28,Male,Secondary,10,6.356811228570473,1,0,0.22113493034381115,8000.0,19.0,0.6529690143138932,0.7162695534406145,0.6176418183461864,0.4036353819469534,1,E,656.0
1590,Western,31,Male,Primary,13,4.0510070810310195,2,1,0.5251878011797968,4949.746644887651,16.0,0.7881353849625695,0.7714525650186881,0.7709405066522572,0.3078424876115231,0,D,738.0
1591,Coast,49,Female,Secondary,28,1.5638318995584912,2,1,0.8655297937966602,2186.9211546935285,15.0,0.7213169720116677,0.38214710709170224,0.8414763345600365,0.2684214914729271,0,D,771.0
1592,Central,61,Male,Secondary,4,2.2518083621198732,3,0,0.46528003967648074,2338.627046428873,20.0,0.47970061712412104,0.6722004278489696,0.8664981878446899,0.46745650084829415,1,E,602.0
1593,Central,64,Male,Primary,15,1.1237345860844148,1,0,0.5585793183963458,1508.404384434319,15.0,0.7377228958833857,0.7414907076040147,0.9620143403069898,0.413074727021053,0,E,648.0
1594,Nyanza,64,Male,None,2,2.4869596835316017,2,0,0.3697465844774003,2032.7897037852927,11.0,0.8909956228932574,0.7394338723489621,0.3066423617635344,0.3432184740604993,0,D,708.0
1595,Western,33,Male,Secondary,15,0.8705017472692939,2,1,0.585731001926317,1493.3440424438206,18.0,0.5160788788995261,0.41887724566992574,0.5723142971258675,0.4128384230112555,1,E,649.0
1596,Central,43,Male,Primary,23,2.529025685924165,3,1,0.10018446618605799,1754.7496554768297,16.0,0.8284936093758642,0.8154967401442536,0.3157020085865719,0.3299614413270066,0,D,719.0
1597,Central,33,Male,None,15,1.9420906420480766,2,0,0.800973324166541,2242.840046581299,20.0,0.6917264955050147,0.7095540573629943,0.8466539655699362,0.3272190108664002,1,D,721.0
1598,Central,47,Male,Primary,27,3.2808322187262724,2,1,0.6445063431820919,5215.884236941158,14.0,0.4998791451022271,0.582568309926279,0.9207884179880617,0.365369457051272,0,D,689.0
1599,Eastern,55,Female,None,26,1.7766307530712253,3,0,0.40120861316174744,1629.2748374483576,16.0,0.7029351702256943,0.2759567634789367,0.8575204333192871,0.4816486947240988,0,E,590.0
1600,Central,56,Male,Secondary,34,5.956463209163018,3,0,0.18499156304487394,3088.4926059369623,19.0,0.8517034678121576,0.839778943915845,0.4747561908240157,0.4415344414522443,0,E,624.0
1601,Rift Valley,55,Male,None,13,0.8905944447519514,1,0,0.2789764293248146,905.8739916671421,11.0,0.8804603451191783,0.9226090325661959,0.5751008098262009,0.3789138631653541,0,D,677.0
1602,Central,41,Male,Primary,10,0.9266248492113439,3,1,0.8141448081459859,866.075418978209,13.0,0.5072287140185502,0.7660102830219578,0.4504793629652497,0.374583671021345,0,D,681.0
1603,Rift Valley,63,Male,Secondary,39,2.6724638421313545,3,1,0.13742969153962528,2125.40543967061,14.0,0.33291020879309224,0.5508826515075846,0.9329495241195432,0.4215302262420266,1,E,641.0
1604,Central,46,Female,Secondary,26,4.097644402206952,2,1,0.5044404347507461,4863.37513181953,9.0,0.9193231305047138,0.5229800498343845,0.5653168884461988,0.36783654273714816,1,D,687.0
1605,Rift Valley,59,Male,Secondary,4,2.3873655977018613,3,1,0.4137277290133423,2553.165874351585,16.0,0.6286394525176101,0.5339830071672536,0.8410340681324572,0.37999510690955823,0,D,677.0
1606,Central,54,Male,Primary,18,2.553954502763942,1,0,0.2032057173602448,3471.2439822926463,14.0,0.9521997860628834,0.922470783689624,0.6506283654844839,0.43520505234796836,1,E,630.0
1607,Eastern,64,Male,Tertiary,35,3.5779200820811083,4,1,0.4572420962608664,1126.5391200002541,8.0,0.8858938745641015,0.45219660527335276,0.42269940692878016,0.4070466323438584,1,E,654.0
1608,Central,61,Male,Primary,17,4.940835892815204,2,1,0.3927404004354515,5296.000314674082,10.0,0.5559747246421457,0.4882991450210182,0.6560450390921272,0.4639776125674974,0,E,605.0
1609,Rift Valley,50,Female,Secondary,27,2.3587451504290207,2,1,0.2672264315943693,2656.059981096232,13.0,0.8562547492228677,0.9525824518601471,0.9582176606436634,0.3487806239275471,0,D,703.0
1610,Eastern,30,Female,Primary,8,3.8639317734410676,1,0,0.2528476538426867,5098.630001641144,12.0,0.8476901223203989,0.5076027466058113,0.8228429195417191,0.43335641658286733,1,E,631.0
1611,Western,58,Male,Secondary,13,7.290516569980739,3,1,0.48762520711320784,6858.646333017852,14.0,0.5881282824773895,0.3567851666138851,0.8751523684704255,0.3790783834052907,1,D,677.0
1612,Rift Valley,56,Female,Primary,22,1.1106147363311545,2,0,0.8599466823712876,865.8466795266111,16.0,0.9396519123185464,0.5563279681547837,0.7524613590882133,0.3565123378801612,0,D,696.0
1613,Rift Valley,49,Male,None,31,9.132471612597925,4,0,0.28946767664689516,2047.162187910793,14.0,0.69402827469447,0.9821982162642647,0.537531201076897,0.4169164253668775,0,E,645.0
1614,Rift Valley,37,Male,None,19,8.593352134770091,2,0,0.5090971736827158,8000.0,20.0,0.6123331834467173,0.8747433542476553,0.8112494244230648,0.30482748709783813,1,D,740.0
1615,Western,62,Male,Secondary,35,1.700622959560938,3,0,0.834140629219305,1568.3811776876819,20.0,0.477079517034585,0.9520457097433781,0.72554500005839,0.4170841513165941,0,E,645.0
1616,Coast,62,Male,Secondary,4,5.035202428613831,1,1,0.657033627339433,8000.0,15.0,0.5783278727469056,0.6684425510668954,0.43932270758405834,0.30006666983143676,0,D,744.0
1617,Western,26,Male,Primary,8,0.9735686059687039,1,0,0.14468924448275622,1282.8007573848056,19.0,0.7973101902071192,0.7850304029456835,0.5059233413746901,0.44027654331369337,1,E,625.0
1618,Western,29,Female,Primary,6,4.225931398753982,4,0,0.21274979950575165,1573.9828504212023,14.0,0.6900787567064254,0.5048063516873289,0.7891403166853007,0.37774399975665846,0,D,678.0
1619,Nyanza,35,Female,Secondary,17,9.89409308658761,2,0,0.9144821531185334,8000.0,14.0,0.6943133227416951,0.3204868136667052,0.8544527199192393,0.2586065763525855,0,D,780.0
1620,Rift Valley,35,Male,None,8,1.4381081649248373,4,0,0.8290801155886934,601.9345161183575,17.0,0.9240419647000846,0.9504753135066351,0.6943516350257416,0.4217867299068727,1,E,641.0
1621,Central,48,Male,None,20,1.8090864366559902,1,0,0.5452029179960916,3073.046544265539,10.0,0.6449051848058153,0.7567267277224398,0.8761859892373856,0.41450983285881127,0,E,647.0
1622,Western,38,Female,Primary,20,4.432640450263857,3,0,0.9296737205731879,3911.6213992654307,22.0,0.4410866486646001,0.5463944208404796,0.7840444300332917,0.41960671414380674,0,E,643.0
1623,Coast,54,Male,None,32,2.5158742129067093,2,0,0.7870973670320552,3039.2920890613095,17.0,0.9255813549588352,0.9298538559945115,0.6153669276496945,0.4164461967606988,0,E,646.0
1624,Central,64,Male,Primary,32,3.8687906178314577,4,1,0.6372539992890339,1238.1911623081746,14.0,0.7762678046797319,0.6247957377965284,0.7319001315970451,0.3463220550927892,0,D,705.0
1625,Western,59,Male,Primary,2,11.411477946801375,2,1,0.16275510809581412,8000.0,21.0,0.5536016673915723,0.8388141541730197,0.633604417198485,0.3733326484641307,0,D,682.0
1626,Central,45,Male,Secondary,2,2.3825286054585906,1,1,0.4600740013466285,4551.723236828306,20.0,0.7366453621843583,0.651837406043965,0.699506253589775,0.3947940272469897,0,D,664.0
1627,Rift Valley,29,Male,None,11,0.9470728075866757,2,0,0.4191504074975147,1311.208559705878,17.0,0.7235882847369571,0.9143339579415063,0.687379732480163,0.43242613937646834,0,E,632.0
1628,Central,62,Male,None,22,1.9586370994307856,3,0,0.6799368284609943,1802.5873138100026,24.0,0.42729330668518906,0.5137087228225279,0.8394259346154852,0.4749922602301463,0,E,596.0
1629,Rift Valley,26,Male,None,8,3.8497342788115745,1,0,0.3721895168326082,4830.923375057866,17.0,0.6851204867916533,0.3441743442047984,0.5010611577320283,0.3757454867524043,0,D,680.0
1630,Nyanza,64,Male,Primary,10,1.192913998347775,1,1,0.5099085586269051,2021.3222177362752,15.0,0.7751569437889856,0.30301919156578316,0.8256288081408889,0.253173891121574,1,D,784.0
1631,Rift Valley,61,Female,None,39,1.9207000795049858,3,0,0.6002810273565969,1719.3906836921992,12.0,0.7619992500734508,0.8704404903329638,0.8826164743916545,0.45603799872421863,1,E,612.0
1632,Western,58,Female,None,5,8.558793550409556,3,0,0.723445721629287,4638.282436284284,14.0,0.8053465786412849,0.8790139713385169,0.25002768926235863,0.366262462128579,1,D,688.0
1633,Nyanza,35,Male,Primary,12,11.411477946801375,1,1,0.3841488711314761,8000.0,14.0,0.9245267992232532,0.6105659224638772,0.3457233739970276,0.3634743110634234,1,D,691.0
1634,Eastern,60,Male,None,32,2.4219162314690665,3,0,0.36572777111306576,1518.348842497738,14.0,0.6961858750261138,0.5725008558336938,0.3196197876669337,0.4271343275500051,1,E,636.0
1635,Central,35,Male,None,17,2.4735892881472417,1,0,0.5653074029612604,3613.7763109560524,22.0,0.5330016813841841,0.4805227992710019,0.3456477049661145,0.4477423463359583,0,E,619.0
1636,Rift Valley,33,Male,Primary,10,1.2441634056080426,3,0,0.8328199559595918,1161.1443876581948,15.0,0.7008434346558572,0.7295883252158666,0.7731280886543523,0.39144788709500444,1,D,667.0
1637,Central,30,Female,Tertiary,12,4.067355701947072,2,1,0.6608383267293881,5106.9316340096,10.0,0.7559715011639135,0.5996000488288111,0.885278450856751,0.315428206768329,0,D,731.0
1638,Coast,58,Male,Primary,1,11.411477946801375,2,0,0.748709535288073,8000.0,10.0,0.4399245421361217,0.5878426994776471,0.9065747321929533,0.36780538609563473,0,D,687.0
1639,Eastern,61,Male,Secondary,37,2.4721264187912597,3,0,0.6894933593254865,1641.0642692170604,16.0,0.5518797164947022,0.8181452474545173,0.7212640117505885,0.4131044113660474,0,E,648.0
1640,Rift Valley,56,Female,Tertiary,18,2.542843194873268,4,1,0.2551075105717278,1653.860905795541,23.0,0.803731922262317,0.5883766468579384,0.6786042956775654,0.43451887433320907,1,E,630.0
1641,Eastern,36,Male,None,18,4.93843969399585,1,0,0.45087966407817853,6534.661079999542,17.0,0.786292488351092,0.784830759360306,0.8686866854430535,0.3463024442759094,1,D,705.0
1642,Rift Valley,56,Female,Primary,19,2.3128920124569383,1,0,0.5164901872514694,2931.8837244478796,15.0,0.5828315134501404,0.9481175515098152,0.6909812434707938,0.3740709758120349,0,D,682.0
1643,Western,41,Female,Primary,23,2.3455134047439965,2,0,0.7202302425028654,2747.7194092125146,8.0,0.6694188344672659,0.7277679508986176,0.8056987970220026,0.4618416011795878,0,E,607.0
1644,Central,28,Male,Primary,10,10.027946933393663,4,0,0.5248383058839963,3257.8814248858635,23.0,0.7665202393064642,0.7985879445905436,0.6239274129597476,0.4833053694377505,0,E,589.0
1645,Nyanza,57,Female,Primary,28,1.1803776876971266,3,1,0.346834472323078,892.8288721294747,10.0,0.4651552328806278,0.8965434205507701,0.7900364032613609,0.3982792169766955,0,D,661.0
1646,Central,33,Male,Primary,15,1.396300451673517,4,1,0.17289374329843424,552.2511524085444,20.0,0.6328781309398521,0.7497057252464774,0.5019507699368698,0.34425505827554376,0,D,707.0
1647,Eastern,58,Female,Secondary,38,5.5568313136910605,2,1,0.4192930884334594,7140.201688644073,15.0,0.6118486512181701,0.538107782720451,0.5632825297817479,0.3470995497675197,1,D,704.0
1648,Nyanza,63,Male,Secondary,32,2.945388396326935,2,1,0.7420108931751885,4388.209740514213,19.0,0.8238074450313555,0.5150750674909869,0.5831175498710223,0.3400364937328983,1,D,710.0
1649,Nyanza,54,Female,None,25,1.4042291848053243,1,0,0.2120859252597038,1302.167999333154,16.0,0.5237307729857882,0.6126389446472666,0.8526930734834332,0.40011867052400923,1,E,659.0
1650,Central,44,Female,None,9,4.190349832317752,3,0,0.4775117652866823,2480.3096792207457,22.0,0.719475833487144,0.8724915067983388,0.8835758052817824,0.4455402620924305,1,E,621.0
1651,Rift Valley,63,Male,None,36,2.542325848473287,2,0,0.5057967532449754,3313.580812721775,13.0,0.9863448550745082,0.8514634921675669,0.7900774828952041,0.3651077028565236,1,D,689.0
1652,Central,47,Male,Primary,29,3.8077357692595766,2,0,0.6057915660223857,3550.300887588871,18.0,0.6929046181568803,0.804515250660009,0.5070426545127751,0.44203175473671585,1,E,624.0
1653,Rift Valley,59,Female,Primary,1,2.6479963061501635,2,1,0.29426709957841946,3484.022518577117,20.0,0.8168007768124506,0.8205154266681206,0.7608649632945983,0.40646838619394454,0,E,654.0
1654,Central,47,Female,Primary,29,1.0162264108888621,2,0,0.6984737839379502,1504.9024141717045,11.0,0.7357644415704359,0.835192600312185,0.5002761697123954,0.3879883723650465,0,D,670.0
1655,Eastern,63,Male,Tertiary,15,7.74835567832798,2,0,0.6620484141499569,8000.0,11.0,0.8874125909749849,0.7740279626893245,0.3597119073906508,0.459348468103832,0,E,609.0
1656,Western,47,Male,None,29,11.411477946801375,2,0,0.551910596201737,8000.0,12.0,0.45189708926567923,0.6253701239356746,0.8956183085251539,0.4154912313142532,0,E,646.0
1657,Rift Valley,61,Male,None,21,1.589193170396367,2,0,0.4843949173173432,1121.3626413730217,14.0,0.749871737504871,0.7643035375823651,0.3200973007222758,0.4396525342565321,1,E,626.0
1658,Rift Valley,47,Female,Secondary,12,11.411477946801375,2,0,0.21485387448427776,8000.0,24.0,0.20496995784176555,0.4949690437104176,0.5540453330758913,0.4081253880873937,0,E,653.0
1659,Rift Valley,63,Male,Primary,26,3.0503148296454365,3,0,0.4399096958522113,2985.9454219570157,13.0,0.2076154774246178,0.5455430734783564,0.7442793768860595,0.45744939158312864,0,E,611.0
1660,Western,52,Female,Primary,31,0.5,2,0,0.3127653647844493,100.0,12.0,0.6228266841386146,0.5956102481700914,0.5148364369290441,0.4948134641718544,1,E,579.0
1661,Rift Valley,43,Male,Primary,25,4.664874187353187,1,1,0.176368061676988,7898.69618675466,15.0,0.4429011513183987,0.4318473263559702,0.7443594046703772,0.3423868216625804,1,D,708.0
1662,Eastern,54,Male,Primary,14,0.5704732092509729,2,0,0.38121089405195996,710.0764360816407,15.0,0.7272129366893392,0.6995680322963542,0.8297910127844225,0.30258226538706695,0,D,742.0
1663,Rift Valley,45,Male,Secondary,7,2.2457015652610273,1,1,0.2444395786652239,3718.8650326313336,17.0,0.7678329107653703,0.6920208309486093,0.577627451874471,0.37136773454476746,1,D,684.0
1664,Coast,48,Male,Primary,3,5.842829728033278,2,0,0.5298037246774083,7317.81801739786,16.0,0.7310723320954647,0.34121178893330945,0.4280903322834161,0.430694514082845,1,E,633.0
1665,Eastern,45,Male,None,4,4.855212284462439,3,0,0.11280772912396939,3758.2605798212862,18.0,0.8695331127300129,0.7454157219073775,0.9202383951779289,0.44001403028999037,1,E,625.0
1666,Central,50,Male,None,2,1.8653992604219876,1,0,0.5551642393516966,3022.0087437562142,9.0,0.8062866008314915,0.5138127304470587,0.563652837335976,0.3876397076419234,0,D,670.0
